timeStamp,label,responseCode,bytes,URL,Latency,Hostname,Connect
1563808423607,ImageBox Local,200,67039,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/73370,5433,256,256/256,/0/default.jpg?test=",55,DESKTOP-RTTOGI7,0
1563808423607,ImageBox Local,200,68242,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/56906,83971,256,256/256,/0/default.jpg?test=",64,DESKTOP-RTTOGI7,0
1563808423607,ImageBox Local,200,67900,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/169436,74722,256,256/256,/0/default.jpg?test=",62,DESKTOP-RTTOGI7,0
1563808423686,IIP/OpenSlide,200,2075,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/90164,17165,256,256/256,/0/default.jpg&test=",14,DESKTOP-RTTOGI7,0
1563808423686,IIP/OpenSlide,200,14035,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/139510,54459,256,256/256,/0/default.jpg&test=",19,DESKTOP-RTTOGI7,0
1563808423686,IIP/OpenSlide,200,16005,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/54540,33652,256,256/256,/0/default.jpg&test=",19,DESKTOP-RTTOGI7,0
1563808423686,IIP/OpenSlide,200,13686,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/33683,20087,256,256/256,/0/default.jpg&test=",20,DESKTOP-RTTOGI7,0
1563808423686,IIP/OpenSlide,200,13440,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/131457,39242,256,256/256,/0/default.jpg&test=",20,DESKTOP-RTTOGI7,0
1563808423686,IIP/OpenSlide,200,14406,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/72690,31881,256,256/256,/0/default.jpg&test=",20,DESKTOP-RTTOGI7,0
1563808423686,IIP/OpenSlide,200,14800,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/61567,13121,256,256/256,/0/default.jpg&test=",20,DESKTOP-RTTOGI7,0
1563808423686,IIP/OpenSlide,200,14214,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/65102,82639,256,256/256,/0/default.jpg&test=",23,DESKTOP-RTTOGI7,0
1563808423686,IIP/OpenSlide,200,2345,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/75568,84329,256,256/256,/0/default.jpg&test=",23,DESKTOP-RTTOGI7,0
1563808423686,IIP/OpenSlide,200,13093,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/179780,66526,256,256/256,/0/default.jpg&test=",24,DESKTOP-RTTOGI7,0
1563808423729,ImageBox Amazon S3,200,5588,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/103932,21785,256,256/256,/0/default.jpg?test=",81,DESKTOP-RTTOGI7,0
1563808423729,ImageBox Amazon S3,200,51431,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/181000,54285,256,256/256,/0/default.jpg?test=",101,DESKTOP-RTTOGI7,0
1563808423729,ImageBox Amazon S3,200,73139,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/157263,38246,256,256/256,/0/default.jpg?test=",103,DESKTOP-RTTOGI7,0
1563808423729,ImageBox Amazon S3,200,64774,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/134555,31928,256,256/256,/0/default.jpg?test=",114,DESKTOP-RTTOGI7,0
1563808423729,ImageBox Amazon S3,200,13517,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/112008,55275,256,256/256,/0/default.jpg?test=",127,DESKTOP-RTTOGI7,0
1563808423729,ImageBox Amazon S3,200,65248,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/183600,67974,256,256/256,/0/default.jpg?test=",136,DESKTOP-RTTOGI7,0
1563808423729,ImageBox Amazon S3,200,69946,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/32839,53390,256,256/256,/0/default.jpg?test=",173,DESKTOP-RTTOGI7,0
1563808423729,ImageBox Amazon S3,200,69935,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/72468,31651,256,256/256,/0/default.jpg?test=",217,DESKTOP-RTTOGI7,0
1563808423729,ImageBox Amazon S3,200,67626,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/34182,17643,256,256/256,/0/default.jpg?test=",244,DESKTOP-RTTOGI7,0
1563808423729,ImageBox Amazon S3,200,68389,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/37567,28877,256,256/256,/0/default.jpg?test=",261,DESKTOP-RTTOGI7,0
1563808424005,ImageBox Local,200,3182,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/86167,53493,256,256/256,/0/default.jpg?test=",47,DESKTOP-RTTOGI7,0
1563808424005,ImageBox Local,200,3085,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/91862,26981,256,256/256,/0/default.jpg?test=",48,DESKTOP-RTTOGI7,0
1563808424005,ImageBox Local,200,16444,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/36825,86334,256,256/256,/0/default.jpg?test=",50,DESKTOP-RTTOGI7,0
1563808424005,ImageBox Local,200,4858,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/24472,1929,256,256/256,/0/default.jpg?test=",52,DESKTOP-RTTOGI7,0
1563808424005,ImageBox Local,200,71095,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/36690,7326,256,256/256,/0/default.jpg?test=",43,DESKTOP-RTTOGI7,0
1563808424005,ImageBox Local,200,60682,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/145493,47764,256,256/256,/0/default.jpg?test=",49,DESKTOP-RTTOGI7,0
1563808424005,ImageBox Local,200,67303,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/120263,13816,256,256/256,/0/default.jpg?test=",52,DESKTOP-RTTOGI7,0
1563808424005,ImageBox Local,200,61414,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/139128,49065,256,256/256,/0/default.jpg?test=",52,DESKTOP-RTTOGI7,0
1563808424005,ImageBox Local,200,68546,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/148133,48689,256,256/256,/0/default.jpg?test=",53,DESKTOP-RTTOGI7,0
1563808424005,ImageBox Local,200,41468,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/108501,21114,256,256/256,/0/default.jpg?test=",64,DESKTOP-RTTOGI7,0
1563808424079,IIP/OpenSlide,200,2634,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/4242,5446,256,256/256,/0/default.jpg&test=",15,DESKTOP-RTTOGI7,0
1563808424079,IIP/OpenSlide,200,2263,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/178802,87652,256,256/256,/0/default.jpg&test=",16,DESKTOP-RTTOGI7,0
1563808424079,IIP/OpenSlide,200,16041,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/28807,59275,256,256/256,/0/default.jpg&test=",19,DESKTOP-RTTOGI7,0
1563808424079,IIP/OpenSlide,200,9092,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/156279,60704,256,256/256,/0/default.jpg&test=",24,DESKTOP-RTTOGI7,0
1563808424079,IIP/OpenSlide,200,16462,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/147582,49738,256,256/256,/0/default.jpg&test=",23,DESKTOP-RTTOGI7,0
1563808424079,IIP/OpenSlide,200,16097,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/35375,33525,256,256/256,/0/default.jpg&test=",23,DESKTOP-RTTOGI7,0
1563808424079,IIP/OpenSlide,200,13709,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/67806,82119,256,256/256,/0/default.jpg&test=",24,DESKTOP-RTTOGI7,0
1563808424079,IIP/OpenSlide,200,14370,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/11544,45916,256,256/256,/0/default.jpg&test=",25,DESKTOP-RTTOGI7,0
1563808424079,IIP/OpenSlide,200,15013,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/12501,58217,256,256/256,/0/default.jpg&test=",25,DESKTOP-RTTOGI7,0
1563808424079,IIP/OpenSlide,200,14509,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/52508,31276,256,256/256,/0/default.jpg&test=",26,DESKTOP-RTTOGI7,0
1563808424121,ImageBox Amazon S3,200,3718,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/104642,7240,256,256/256,/0/default.jpg?test=",73,DESKTOP-RTTOGI7,0
1563808424121,ImageBox Amazon S3,200,48062,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/185393,16539,256,256/256,/0/default.jpg?test=",99,DESKTOP-RTTOGI7,0
1563808424121,ImageBox Amazon S3,200,55283,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/126681,49089,256,256/256,/0/default.jpg?test=",100,DESKTOP-RTTOGI7,0
1563808424121,ImageBox Amazon S3,200,71389,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/54764,12063,256,256/256,/0/default.jpg?test=",107,DESKTOP-RTTOGI7,0
1563808424121,ImageBox Amazon S3,200,64922,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/30372,15251,256,256/256,/0/default.jpg?test=",120,DESKTOP-RTTOGI7,0
1563808424121,ImageBox Amazon S3,200,68932,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/28406,34239,256,256/256,/0/default.jpg?test=",133,DESKTOP-RTTOGI7,0
1563808424121,ImageBox Amazon S3,200,63953,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/33113,70805,256,256/256,/0/default.jpg?test=",156,DESKTOP-RTTOGI7,0
1563808424121,ImageBox Amazon S3,200,63569,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/15137,36512,256,256/256,/0/default.jpg?test=",175,DESKTOP-RTTOGI7,0
1563808424121,ImageBox Amazon S3,200,69576,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/153443,69393,256,256/256,/0/default.jpg?test=",192,DESKTOP-RTTOGI7,0
1563808424121,ImageBox Amazon S3,200,69615,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/142618,20863,256,256/256,/0/default.jpg?test=",220,DESKTOP-RTTOGI7,0
1563808424356,ImageBox Local,200,4669,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/10500,7663,256,256/256,/0/default.jpg?test=",37,DESKTOP-RTTOGI7,0
1563808424356,ImageBox Local,200,9594,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/5186,5240,256,256/256,/0/default.jpg?test=",37,DESKTOP-RTTOGI7,0
1563808424356,ImageBox Local,200,19938,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/107612,27385,256,256/256,/0/default.jpg?test=",50,DESKTOP-RTTOGI7,0
1563808424356,ImageBox Local,200,54228,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/167136,54564,256,256/256,/0/default.jpg?test=",51,DESKTOP-RTTOGI7,0
1563808424356,ImageBox Local,200,60598,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/20840,57769,256,256/256,/0/default.jpg?test=",50,DESKTOP-RTTOGI7,0
1563808424356,ImageBox Local,200,69493,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/48647,16818,256,256/256,/0/default.jpg?test=",50,DESKTOP-RTTOGI7,0
1563808424356,ImageBox Local,200,67584,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/21407,40499,256,256/256,/0/default.jpg?test=",51,DESKTOP-RTTOGI7,0
1563808424356,ImageBox Local,200,68310,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/138299,4531,256,256/256,/0/default.jpg?test=",53,DESKTOP-RTTOGI7,0
1563808424356,ImageBox Local,200,71011,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/166468,66642,256,256/256,/0/default.jpg?test=",55,DESKTOP-RTTOGI7,0
1563808424356,ImageBox Local,200,72021,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/169877,60171,256,256/256,/0/default.jpg?test=",55,DESKTOP-RTTOGI7,0
1563808424432,IIP/OpenSlide,200,2032,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/125060,10032,256,256/256,/0/default.jpg&test=",21,DESKTOP-RTTOGI7,0
1563808424432,IIP/OpenSlide,200,2066,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/90721,58648,256,256/256,/0/default.jpg&test=",23,DESKTOP-RTTOGI7,0
1563808424432,IIP/OpenSlide,200,2348,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/95739,1684,256,256/256,/0/default.jpg&test=",25,DESKTOP-RTTOGI7,0
1563808424432,IIP/OpenSlide,200,2017,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/114019,84346,256,256/256,/0/default.jpg&test=",27,DESKTOP-RTTOGI7,0
1563808424432,IIP/OpenSlide,200,11082,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/119132,70749,256,256/256,/0/default.jpg&test=",27,DESKTOP-RTTOGI7,0
1563808424432,IIP/OpenSlide,200,13416,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/177063,5442,256,256/256,/0/default.jpg&test=",27,DESKTOP-RTTOGI7,0
1563808424432,IIP/OpenSlide,200,10859,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/186391,17071,256,256/256,/0/default.jpg&test=",29,DESKTOP-RTTOGI7,0
1563808424432,IIP/OpenSlide,200,4906,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/112086,69154,256,256/256,/0/default.jpg&test=",29,DESKTOP-RTTOGI7,0
1563808424432,IIP/OpenSlide,200,13845,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/46580,76453,256,256/256,/0/default.jpg&test=",30,DESKTOP-RTTOGI7,0
1563808424432,IIP/OpenSlide,200,15282,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/25110,38105,256,256/256,/0/default.jpg&test=",43,DESKTOP-RTTOGI7,0
1563808424480,ImageBox Amazon S3,200,15420,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/189941,80861,256,256/256,/0/default.jpg?test=",51,DESKTOP-RTTOGI7,0
1563808424480,ImageBox Amazon S3,200,41598,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/156832,560,256,256/256,/0/default.jpg?test=",70,DESKTOP-RTTOGI7,0
1563808424480,ImageBox Amazon S3,200,3816,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/7376,780,256,256/256,/0/default.jpg?test=",79,DESKTOP-RTTOGI7,0
1563808424480,ImageBox Amazon S3,200,65322,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/13010,40402,256,256/256,/0/default.jpg?test=",84,DESKTOP-RTTOGI7,0
1563808424480,ImageBox Amazon S3,200,66021,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/107539,25814,256,256/256,/0/default.jpg?test=",88,DESKTOP-RTTOGI7,0
1563808424480,ImageBox Amazon S3,200,14319,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/10516,85389,256,256/256,/0/default.jpg?test=",106,DESKTOP-RTTOGI7,0
1563808424480,ImageBox Amazon S3,200,55822,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/185545,53416,256,256/256,/0/default.jpg?test=",101,DESKTOP-RTTOGI7,0
1563808424480,ImageBox Amazon S3,200,24481,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/172876,46032,256,256/256,/0/default.jpg?test=",120,DESKTOP-RTTOGI7,0
1563808424480,ImageBox Amazon S3,200,51591,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/48942,70688,256,256/256,/0/default.jpg?test=",140,DESKTOP-RTTOGI7,0
1563808424480,ImageBox Amazon S3,200,63141,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/34774,84272,256,256/256,/0/default.jpg?test=",200,DESKTOP-RTTOGI7,0
1563808424694,ImageBox Local,200,2475,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/85878,54551,256,256/256,/0/default.jpg?test=",48,DESKTOP-RTTOGI7,0
1563808424694,ImageBox Local,200,24279,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/120966,78814,256,256/256,/0/default.jpg?test=",53,DESKTOP-RTTOGI7,0
1563808424694,ImageBox Local,200,61938,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/18178,33168,256,256/256,/0/default.jpg?test=",49,DESKTOP-RTTOGI7,0
1563808424694,ImageBox Local,200,65368,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/65974,81308,256,256/256,/0/default.jpg?test=",50,DESKTOP-RTTOGI7,0
1563808424694,ImageBox Local,200,71855,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/162284,51049,256,256/256,/0/default.jpg?test=",50,DESKTOP-RTTOGI7,0
1563808424694,ImageBox Local,200,62890,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/59013,72749,256,256/256,/0/default.jpg?test=",58,DESKTOP-RTTOGI7,0
1563808424694,ImageBox Local,200,65255,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/72855,29548,256,256/256,/0/default.jpg?test=",54,DESKTOP-RTTOGI7,0
1563808424694,ImageBox Local,200,70389,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/174150,8951,256,256/256,/0/default.jpg?test=",57,DESKTOP-RTTOGI7,0
1563808424694,ImageBox Local,200,64310,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/37981,44800,256,256/256,/0/default.jpg?test=",55,DESKTOP-RTTOGI7,0
1563808424694,ImageBox Local,200,61639,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/59584,55031,256,256/256,/0/default.jpg?test=",68,DESKTOP-RTTOGI7,0
1563808424775,IIP/OpenSlide,200,2445,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/52202,90472,256,256/256,/0/default.jpg&test=",15,DESKTOP-RTTOGI7,0
1563808424775,IIP/OpenSlide,200,2187,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/25748,14287,256,256/256,/0/default.jpg&test=",17,DESKTOP-RTTOGI7,0
1563808424775,IIP/OpenSlide,200,2022,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/93430,83574,256,256/256,/0/default.jpg&test=",23,DESKTOP-RTTOGI7,0
1563808424775,IIP/OpenSlide,200,13184,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/102049,68345,256,256/256,/0/default.jpg&test=",23,DESKTOP-RTTOGI7,0
1563808424775,IIP/OpenSlide,200,14023,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/49702,64274,256,256/256,/0/default.jpg&test=",25,DESKTOP-RTTOGI7,0
1563808424775,IIP/OpenSlide,200,15536,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/144600,27684,256,256/256,/0/default.jpg&test=",26,DESKTOP-RTTOGI7,0
1563808424775,IIP/OpenSlide,200,11704,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/65367,10131,256,256/256,/0/default.jpg&test=",27,DESKTOP-RTTOGI7,0
1563808424775,IIP/OpenSlide,200,14307,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/165423,73486,256,256/256,/0/default.jpg&test=",27,DESKTOP-RTTOGI7,0
1563808424775,IIP/OpenSlide,200,14244,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/26442,80684,256,256/256,/0/default.jpg&test=",28,DESKTOP-RTTOGI7,0
1563808424775,IIP/OpenSlide,200,15871,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/35299,14698,256,256/256,/0/default.jpg&test=",31,DESKTOP-RTTOGI7,0
1563808424819,ImageBox Amazon S3,200,18594,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/19742,83464,256,256/256,/0/default.jpg?test=",70,DESKTOP-RTTOGI7,0
1563808424819,ImageBox Amazon S3,200,18080,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/166035,81958,256,256/256,/0/default.jpg?test=",71,DESKTOP-RTTOGI7,0
1563808424819,ImageBox Amazon S3,200,7110,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/172931,87521,256,256/256,/0/default.jpg?test=",78,DESKTOP-RTTOGI7,0
1563808424819,ImageBox Amazon S3,200,3681,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/116405,85760,256,256/256,/0/default.jpg?test=",104,DESKTOP-RTTOGI7,0
1563808424819,ImageBox Amazon S3,200,42126,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/180258,69430,256,256/256,/0/default.jpg?test=",100,DESKTOP-RTTOGI7,0
1563808424819,ImageBox Amazon S3,200,69011,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/16739,80986,256,256/256,/0/default.jpg?test=",103,DESKTOP-RTTOGI7,0
1563808424819,ImageBox Amazon S3,200,62514,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/32932,31184,256,256/256,/0/default.jpg?test=",106,DESKTOP-RTTOGI7,0
1563808424819,ImageBox Amazon S3,200,27913,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/6052,34195,256,256/256,/0/default.jpg?test=",143,DESKTOP-RTTOGI7,0
1563808424819,ImageBox Amazon S3,200,13852,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/1325,54091,256,256/256,/0/default.jpg?test=",172,DESKTOP-RTTOGI7,0
1563808424819,ImageBox Amazon S3,200,70154,"http://atoz.stonybrookmedicine.edu:8888/bog/https://ebremeribox.s3.amazonaws.com/image.svs/149615,50999,256,256/256,/0/default.jpg?test=",174,DESKTOP-RTTOGI7,0
1563808425008,ImageBox Local,200,2692,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/92229,83051,256,256/256,/0/default.jpg?test=",26,DESKTOP-RTTOGI7,0
1563808425008,ImageBox Local,200,34515,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/167866,80171,256,256/256,/0/default.jpg?test=",36,DESKTOP-RTTOGI7,0
1563808425008,ImageBox Local,200,14949,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/113390,20496,256,256/256,/0/default.jpg?test=",41,DESKTOP-RTTOGI7,0
1563808425008,ImageBox Local,200,8071,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/90886,37682,256,256/256,/0/default.jpg?test=",41,DESKTOP-RTTOGI7,0
1563808425008,ImageBox Local,200,68596,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/173665,70273,256,256/256,/0/default.jpg?test=",35,DESKTOP-RTTOGI7,0
1563808425008,ImageBox Local,200,62433,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/27162,14308,256,256/256,/0/default.jpg?test=",39,DESKTOP-RTTOGI7,0
1563808425008,ImageBox Local,200,69292,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/185419,47461,256,256/256,/0/default.jpg?test=",42,DESKTOP-RTTOGI7,0
1563808425008,ImageBox Local,200,70513,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/12722,51105,256,256/256,/0/default.jpg?test=",50,DESKTOP-RTTOGI7,0
1563808425008,ImageBox Local,200,61327,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/31133,13230,256,256/256,/0/default.jpg?test=",58,DESKTOP-RTTOGI7,0
1563808425008,ImageBox Local,200,67015,"http://atoz.stonybrookmedicine.edu:8888/bog/image.svs/141621,15854,256,256/256,/0/default.jpg?test=",61,DESKTOP-RTTOGI7,0
1563808425082,IIP/OpenSlide,200,2021,"http://atoz.stonybrookmedicine.edu:8889/fcgi-bin/iipsrv.fcgi?IIIF=/data/images/2019-07/image.svs/96786,20461,256,256/256,/0/default.jpg&test=",15,DESKTOP-RTTOGI7,0
